source ID,source name,source ref,source type,mapping type,target ID,target name,target ref,target type,mapping description,STIX ID,created,last modified
M1013,Application Developer Guidance,course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,mitigation,mitigates,T1647,Plist File Modification,attack-pattern--7d20fff9-8751-404e-badd-ccd71bda0236,technique,Ensure applications are using Apple's developer guidance which enables hardened runtime.(Citation: Apple Developer Doco Hardened Runtime),relationship--3c5b3ca4-af5a-47dd-8dd4-57d2a690c2a9,11 April 2022,16 April 2025
M1013,Application Developer Guidance,course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,mitigation,mitigates,T1564.009,Resource Forking,attack-pattern--b22e5153-ac28-4cc6-865c-2054e36285cb,technique,Configure applications to use the application bundle structure which leverages the <code>/Resources</code> folder location.(Citation: Apple App Security Overview) ,relationship--da7b2203-dade-4ec0-85a5-dada9409ae2f,13 October 2021,28 April 2025
M1013,Application Developer Guidance,course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,mitigation,mitigates,T1496.003,SMS Pumping,attack-pattern--130d4494-b2d6-4040-bcea-6e59f05222fe,technique,Consider implementing CAPTCHA protection on forms that send messages via SMS. ,relationship--1bdf5794-9f6f-4d9a-9afd-542cefa858d0,16 October 2024,16 April 2025
M1013,Application Developer Guidance,course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,mitigation,mitigates,T1593,Search Open Websites/Domains,attack-pattern--a0e6614a-7740-4b24-bd65-f1bde09fc365,technique,Application developers uploading to public code repositories should be careful to avoid publishing sensitive information such as credentials and API keys.,relationship--f0c57085-ccd9-48d1-b35d-1b0f1ba80e96,18 October 2022,16 April 2025
M1013,Application Developer Guidance,course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,mitigation,mitigates,T1195,Supply Chain Compromise,attack-pattern--3f18edba-28f4-4bb9-82c3-8aa60dcac5f7,technique,"Application developers should be cautious when selecting third-party libraries to integrate into their application. Additionally, where possible, developers should lock software dependencies to specific versions rather than pulling the latest version on build.(Citation: Cider Security Top 10 CICD Security Risks)",relationship--3c740c2b-293a-4f6b-98a8-dde4a215eea1,24 March 2024,16 April 2025
M1013,Application Developer Guidance,course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,mitigation,mitigates,T1550,Use Alternate Authentication Material,attack-pattern--51a14c76-dd3b-440b-9c20-2bf91d25a814,technique,"Consider implementing token binding strategies, such as Azure AD token protection or OAuth Proof of Possession, that cryptographically bind a token to a secret. This may prevent the token from being used without knowledge of the secret or possession of the device the token is tied to.(Citation: Microsoft Token Protection 2023)(Citation: Okta DPoP 2023)",relationship--a53e9789-54e4-486c-8856-3281c9ef1a23,02 January 2024,16 April 2025
M1013,Application Developer Guidance,course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,mitigation,mitigates,T1078,Valid Accounts,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,technique,"Ensure that applications do not store sensitive data or credentials insecurely. (e.g. plaintext credentials in code, published credentials in repositories, or credentials in public cloud storage).",relationship--c8acdf40-8237-487f-8255-91afa327705d,10 October 2019,28 April 2025
M1013,Application Developer Guidance,course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,mitigation,mitigates,T1559.003,XPC Services,attack-pattern--8252f135-ed26-4ce1-ae61-f26e94429a19,technique,Enable the Hardened Runtime capability when developing applications. Do not include the <code>com.apple.security.get-task-allow</code> entitlement with the value set to any variation of true. ,relationship--9e753c36-66d8-4f48-8b06-fbb9fdc92f76,12 October 2021,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1559.001,Component Object Model,attack-pattern--2f6b4ed7-fef1-44ba-bcb8-1b4beb610b64,technique,Ensure all COM alerts and Protected View are enabled.(Citation: Microsoft Protected View),relationship--7b0c5b20-7c34-4939-a790-97853919b5dc,09 March 2020,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1021.003,Distributed Component Object Model,attack-pattern--68a0c5ed-bee2-4513-830d-5b0d650139bd,technique,Ensure all COM alerts and Protected View are enabled.(Citation: Microsoft Protected View),relationship--7566cba1-7be8-4647-b0ab-2991fcde2abf,12 February 2020,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1189,Drive-by Compromise,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,technique,"Browser sandboxes can be used to mitigate some of the impact of exploitation, but sandbox escapes may still exist.(Citation: Windows Blogs Microsoft Edge Sandbox)(Citation: Ars Technica Pwn2Own 2017 VM Escape)

Other types of virtualization and application microsegmentation may also mitigate the impact of client-side exploitation. The risks of additional exploits and weaknesses in implementation may still exist for these types of systems.(Citation: Ars Technica Pwn2Own 2017 VM Escape)",relationship--56f490de-51e8-47c4-9eae-ecdd1a55e6ef,24 June 2019,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1559.002,Dynamic Data Exchange,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d,technique,Ensure Protected View is enabled.(Citation: Microsoft Protected View),relationship--95966f14-9a22-42ab-910d-80f108dd08de,09 March 2020,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1611,Escape to Host,attack-pattern--4a5b7ade-8bb5-4853-84ed-23f262002665,technique,"Consider utilizing seccomp, seccomp-bpf, or a similar solution that restricts certain system calls such as mount. In Kubernetes environments, consider defining Pod Security Standards that limit container access to host process namespaces, the host network, and the host file system.(Citation: Kubernetes Hardening Guide)",relationship--3d5d727d-fa37-4de4-9d31-d8e497c910de,31 March 2021,16 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1190,Exploit Public-Facing Application,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,technique,Application isolation will limit what other processes and system features the exploited target can access.,relationship--0c8fdb59-a28f-4f8f-a788-9e3e8928c6d5,24 June 2019,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1203,Exploitation for Client Execution,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,technique,"Browser sandboxes can be used to mitigate some of the impact of exploitation, but sandbox escapes may still exist. (Citation: Windows Blogs Microsoft Edge Sandbox) (Citation: Ars Technica Pwn2Own 2017 VM Escape)

Other types of virtualization and application microsegmentation may also mitigate the impact of client-side exploitation. Risks of additional exploits and weaknesses in those systems may still exist. (Citation: Ars Technica Pwn2Own 2017 VM Escape)",relationship--d48a5068-7796-4c66-9ddf-eb6e8aaf6887,24 June 2019,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1212,Exploitation for Credential Access,attack-pattern--9c306d8d-cde7-4b4c-b6e8-d0bb16caca36,technique,Make it difficult for adversaries to advance their operation through exploitation of undiscovered or unpatched vulnerabilities by using sandboxing. Other types of virtualization and application microsegmentation may also mitigate the impact of some types of exploitation. Risks of additional exploits and weaknesses in these systems may still exist.(Citation: Ars Technica Pwn2Own 2017 VM Escape),relationship--e5c4842c-e1be-48c3-9007-a3c283515f86,24 June 2019,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1211,Exploitation for Defense Evasion,attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b,technique,Make it difficult for adversaries to advance their operation through exploitation of undiscovered or unpatched vulnerabilities by using sandboxing. Other types of virtualization and application microsegmentation may also mitigate the impact of some types of exploitation. Risks of additional exploits and weaknesses in these systems may still exist. (Citation: Ars Technica Pwn2Own 2017 VM Escape),relationship--eb812961-ecb7-4361-82c4-fb52fa93c80b,24 June 2019,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1068,Exploitation for Privilege Escalation,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,technique,Make it difficult for adversaries to advance their operation through exploitation of undiscovered or unpatched vulnerabilities by using sandboxing. Other types of virtualization and application microsegmentation may also mitigate the impact of some types of exploitation. Risks of additional exploits and weaknesses in these systems may still exist. (Citation: Ars Technica Pwn2Own 2017 VM Escape),relationship--5edeca3e-96aa-45e6-b99b-044e25cb3245,24 June 2019,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1210,Exploitation of Remote Services,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82,technique,Make it difficult for adversaries to advance their operation through exploitation of undiscovered or unpatched vulnerabilities by using sandboxing. Other types of virtualization and application microsegmentation may also mitigate the impact of some types of exploitation. Risks of additional exploits and weaknesses in these systems may still exist. (Citation: Ars Technica Pwn2Own 2017 VM Escape),relationship--9492b31f-9275-4ee5-84bd-040cf653a6db,24 June 2019,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1027.006,HTML Smuggling,attack-pattern--d4dc46e3-5ba5-45b9-8204-010867cacfcb,technique,"Browser sandboxes can be used to mitigate some of the impact of exploitation, but sandbox escapes may still exist. 
",relationship--15e815c2-ab92-4490-b0ba-f94dddfe8b01,14 July 2023,16 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1559,Inter-Process Communication,attack-pattern--acd0ba37-7ba9-4cc5-ac61-796586cd856d,technique,Ensure all COM alerts and Protected View are enabled.(Citation: Microsoft Protected View),relationship--73c6ad27-074a-437d-82ec-39592b783160,09 March 2020,28 April 2025
M1048,Application Isolation and Sandboxing,course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitigation,mitigates,T1027.017,SVG Smuggling,attack-pattern--78b9e70d-1605-459c-b23d-e3a25036968c,technique,"Browser sandboxes can be used to mitigate some of the impact of exploitation, but sandbox escapes may still exist. ",relationship--a179ec8d-68ab-423e-a6c8-a253d80d4d04,25 March 2025,16 April 2025
M1047,Audit,course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,mitigation,mitigates,T1558.004,AS-REP Roasting,attack-pattern--3986e7fd-a8e9-4ecb-bfc6-55920855912b,technique,Kerberos preauthentication is enabled by default. Older protocols might not support preauthentication therefore it is possible to have this setting disabled. Make sure that all accounts have preauthentication whenever possible and audit changes to setting. Windows tools such as PowerShell may be used to easily find which accounts have preauthentication disabled.  (Citation: Microsoft Preauthentication Jul 2012)(Citation: Stealthbits Cracking AS-REP Roasting Jun 2019),relationship--3de2faf5-8019-4aad-a317-fb66554cd2c0,24 August 2020,28 April 2025
M1047,Audit,course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,mitigation,mitigates,T1548,Abuse Elevation Control Mechanism,attack-pattern--67720091-eee3-4d2d-ae16-8264567f6f5b,technique,Check for common UAC bypass weaknesses on Windows systems to be aware of the risk posture and address issues where appropriate.(Citation: Github UACMe),relationship--94d71c18-e2af-4dfd-aa2f-28ca68a772ab,27 March 2020,28 April 2025
M1047,Audit,course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,mitigation,mitigates,T1550.001,Application Access Token,attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51,technique,"Administrators should audit all cloud and container accounts to ensure that they are necessary and that the permissions granted to them are appropriate. Where possible, the ability to request temporary account tokens on behalf of another accounts should be disabled. Additionally, administrators can leverage audit tools to monitor actions that can be conducted as a result of OAuth 2.0 access. For instance, audit reports enable admins to identify privilege escalation actions such as role creations or policy modifications, which could be actions performed after initial access.",relationship--86f6ea64-eb95-4228-956f-eae82b8f49d8,30 January 2020,28 April 2025
M1047,Audit,course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,mitigation,mitigates,T1560,Archive Collected Data,attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,technique,System scans can be performed to identify unauthorized archival utilities.,relationship--9e0cc38c-17a0-4320-b9b4-dc8458a9bb79,20 February 2020,28 April 2025
